debitur_id,skor_kredit_internal,subsegmen_properti,wilayah_agunan,nilai_agunan_awal,nilai_agunan_kini,plafon_pinjaman,ltv_awal,ltv_kini,tenor_bulan,pendapatan_bulanan,dti_ratio,jumlah_tanggungan,status_pekerjaan,jumlah_tunggakan_historis,utilisasi_kartu_kredit,metode_pembayaran,usia_bangunan_tahun,jenis_sertifikat,status_risiko,flag_gagal_bayar,y_pred_proba (sigmoid),"y_pred (dibulatkan, threshold=0.5)",cluster,flag_skor_kredit,flag_utilisasi,flag_pendapatan
PBI-006421,728,Apartemen,Bogor,1094000000,,786000000,0.718464351,#DIV/0!,240,27600000.0,0.11865942,0,Karyawan Tetap,3,59.1,Auto-Debit,18.0,HGB,Lancar,0,0.431595194490536,0,1,0,1,0
PBI-006422,693,Ruko-Komersial,Tangerang (BSD/Serpong),2961000000,2211000000.0,2327000000,0.785883148,1.052464948,180,20400000.0,0.633714597,5,Karyawan Tetap,4,9.3,Auto-Debit,,HGB,Menunggak,1,0.5843107170096948,1,1,0,0,1
PBI-006423,747,Ruko-Komersial,Jakarta Selatan,2528000000,2511000000.0,2027000000,0.80181962,0.807248108,180,20100000.0,0.560254284,2,Wiraswasta,0,43.8,Transfer Manual,,SHM,Lancar,0,0.17346389769076115,0,0,0,0,1
PBI-006424,643,Rumah Tapak,Bekasi,1191000000,838000000.0,862000000,0.723761545,1.028639618,180,32700000.0,0.146449201,5,Profesional,7,5.5,Auto-Debit,27.0,SHM,DPK,0,0.6814149993689224,1,0,1,0,0
PBI-006425,767,Apartemen,Bekasi,1345000000,990000000.0,1126000000,0.837174721,1.137373737,120,14700000.0,0.638321995,3,Karyawan Tetap,2,43.7,Auto-Debit,27.0,HGB,DPK,0,0.5305470940933256,1,1,0,0,1
PBI-006426,552,Rumah Tapak,Jakarta Selatan,1229000000,1205000000.0,1000000000,0.81366965,0.829875519,120,24300000.0,0.342935528,1,Karyawan Tetap,0,80.2,Virtual Account,17.0,SHM,DPK,0,0.5003934487974128,1,0,1,1,1
PBI-006427,771,Tanah Kavling,Bogor,565000000,548000000.0,441000000,0.780530973,0.804744526,240,31000000.0,0.059274194,2,Karyawan Tetap,3,51.7,Auto-Debit,10.0,HGB,Lancar,0,0.3476831946775749,0,1,0,1,0
PBI-006428,753,Rumah Tapak,Depok,1635000000,1634000000.0,1185000000,0.724770642,0.725214198,84,34500000.0,0.408902692,0,Karyawan Tetap,3,75.5,Auto-Debit,14.0,HGB,Lancar,0,0.3476974981515691,0,1,0,1,0
PBI-006429,526,Apartemen,Bekasi,430000000,311000000.0,357000000,0.830232558,1.147909968,84,26500000.0,0.160377358,1,Karyawan Tetap,0,45.7,Auto-Debit,1.0,SHM,Menunggak,1,0.6872216845553841,1,0,1,1,0
PBI-006430,700,Apartemen,Tangerang (BSD/Serpong),848000000,686000000.0,602000000,0.70990566,0.87755102,60,,#DIV/0!,0,Wiraswasta,0,54.1,Auto-Debit,,SHM,Lancar,0,0.27952419531142464,0,0,0,1,1
PBI-006431,649,Apartemen,Depok,777000000,774000000.0,557000000,0.716859717,0.719638243,180,36900000.0,0.083860283,0,Profesional,0,23.9,Auto-Debit,1.0,SHM,Lancar,0,0.18892161954679312,0,0,1,0,0
PBI-006432,651,Apartemen,Bogor,1185000000,1140000000.0,954000000,0.805063291,0.836842105,240,,#DIV/0!,2,Karyawan Tetap,1,62.5,Transfer Manual,27.0,HGB,Lancar,0,0.467833552431509,0,1,1,1,1
PBI-006433,666,Ruko-Komersial,Bogor,828000000,814000000.0,611000000,0.737922705,0.750614251,84,29200000.0,0.249103066,1,Karyawan Tetap,2,29.4,Auto-Debit,10.0,SHM,Lancar,0,0.3697990418345291,0,0,0,0,0
PBI-006434,607,Ruko-Komersial,Tangerang (BSD/Serpong),2254000000,1724000000.0,1733000000,0.768855368,1.005220418,60,16500000.0,1.750505051,3,Karyawan Tetap,0,14.5,Auto-Debit,27.0,HGB,DPK,0,0.41433629032257024,0,1,1,0,1
PBI-006435,740,Apartemen,Depok,781000000,748000000.0,610000000,0.781049936,0.815508021,84,35100000.0,0.206891874,1,Karyawan Tetap,0,43.9,Auto-Debit,26.0,HGB,Lancar,0,0.18428068468433897,0,1,0,0,0
PBI-006436,660,Apartemen,Tangerang (BSD/Serpong),508000000,373000000.0,391000000,0.769685039,1.048257373,240,21900000.0,0.074391172,4,Karyawan Tetap,0,7.4,Auto-Debit,,SHM,Lancar,0,0.34676148555181624,0,0,0,0,1
PBI-006437,564,Apartemen,Tangerang (BSD/Serpong),1478000000,1182000000.0,1053000000,0.712449256,0.890862944,60,24800000.0,0.70766129,2,Wiraswasta,2,60.9,Transfer Manual,10.0,HGB,DPK,0,0.6985639699588118,1,1,1,1,1
PBI-006438,657,Tanah Kavling,Jakarta Selatan,427000000,408000000.0,346000000,0.81030445,0.848039216,84,20100000.0,0.204927742,2,Karyawan Tetap,0,93.3,Auto-Debit,7.0,SHM,Lancar,0,0.38194697939989647,0,0,1,1,1
PBI-006439,620,Rumah Tapak,Jakarta Selatan,954000000,935000000.0,702000000,0.735849057,0.750802139,60,22300000.0,0.524663677,0,Profesional,1,37.9,Auto-Debit,10.0,HGB,Lancar,0,0.389613499451192,0,1,1,0,1
PBI-006440,712,Rumah Tapak,Tangerang (BSD/Serpong),769000000,596000000.0,623000000,0.810143043,1.045302013,240,32900000.0,0.078900709,3,Wiraswasta,2,39.1,Auto-Debit,6.0,SHM,Lancar,0,0.549613769740818,1,0,0,0,0
PBI-006441,548,Rumah Tapak,Bekasi,1361000000,1032000000.0,1129000000,0.829537105,1.093992248,84,12200000.0,1.101678376,5,Wiraswasta,2,57.6,Auto-Debit,24.0,SHM,Menunggak,1,0.8144790414543535,1,0,1,1,1
PBI-006442,830,Rumah Tapak,Jakarta Selatan,1517000000,1512000000.0,1184000000,0.780487805,0.783068783,240,34300000.0,0.14382896,1,Karyawan Tetap,0,59.9,Auto-Debit,16.0,SHM,Lancar,0,0.11495083192509489,0,0,0,1,0
PBI-006443,670,Rumah Tapak,Depok,1619000000,1571000000.0,1305000000,0.806053119,0.830681095,120,10800000.0,1.006944444,3,Wiraswasta,5,48.2,Transfer Manual,25.0,SHM,DPK,0,0.5671505465442055,1,0,0,1,1
PBI-006444,555,Apartemen,Jakarta Selatan,742000000,721000000.0,524000000,0.706199461,0.726768377,120,26500000.0,0.164779874,3,Karyawan Tetap,8,4.5,Auto-Debit,19.0,SHM,DPK,0,0.5869623949155789,1,0,1,0,0
PBI-006445,643,Rumah Tapak,Tangerang (BSD/Serpong),1182000000,,834000000,0.705583756,#DIV/0!,120,28200000.0,0.246453901,2,Karyawan Tetap,3,75.2,Auto-Debit,14.0,HGB,Menunggak,1,0.7347907665867642,1,1,1,1,0
PBI-006446,619,Rumah Tapak,Tangerang (BSD/Serpong),1362000000,,994000000,0.729809104,#DIV/0!,120,16800000.0,0.493055556,1,Karyawan Tetap,0,71.9,Auto-Debit,19.0,SHM,Lancar,0,0.6424953266258804,1,0,1,1,1
PBI-006447,592,Apartemen,Bogor,1092000000,1079000000.0,823000000,0.753663004,0.762743281,120,16500000.0,0.415656566,0,Profesional,0,14.5,Auto-Debit,1.0,HGB,Lancar,0,0.2623694559839839,0,1,1,0,1
PBI-006448,696,Apartemen,Tangerang (BSD/Serpong),1188000000,925000000.0,864000000,0.727272727,0.934054054,240,31300000.0,0.115015974,4,Karyawan Tetap,0,0.0,Auto-Debit,1.0,SHM,Lancar,0,0.2183955161748042,0,0,0,0,0
PBI-006449,850,Rumah Tapak,Jakarta Selatan,1501000000,1449000000.0,1194000000,0.795469687,0.824016563,120,33900000.0,0.293510324,2,Karyawan Tetap,0,100.0,Auto-Debit,25.0,SHM,Lancar,0,0.15130391680042063,0,0,0,1,0
PBI-006450,819,Rumah Tapak,Tangerang (BSD/Serpong),627000000,480000000.0,465000000,0.741626794,0.96875,240,28700000.0,0.067508711,1,Karyawan Tetap,4,26.8,Transfer Manual,27.0,SHM,Lancar,0,0.37678059446065376,0,0,0,0,0
PBI-006451,677,Rumah Tapak,Bogor,719000000,714000000.0,595000000,0.827538248,0.833333333,120,,#DIV/0!,4,Karyawan Tetap,0,9.7,Transfer Manual,13.0,HGB,Lancar,0,0.20528922449597928,0,1,0,0,1
PBI-006452,594,Tanah Kavling,Bogor,741000000,728000000.0,581000000,0.784075574,0.798076923,240,20600000.0,0.117516181,0,Karyawan Tetap,0,0.0,Auto-Debit,13.0,SHM,Lancar,0,0.25096112735268705,0,0,1,0,1
PBI-006453,684,Apartemen,Bekasi,924000000,777000000.0,699000000,0.756493506,0.8996139,180,32100000.0,0.120976116,3,Karyawan Tetap,0,32.3,Auto-Debit,22.0,SHM,Lancar,0,0.2767892330434866,0,0,0,0,0
PBI-006454,723,Apartemen,Bekasi,870000000,643000000.0,726000000,0.834482759,1.129082426,120,13900000.0,0.435251799,0,Wiraswasta,3,58.8,Auto-Debit,14.0,HGB,Menunggak,1,0.6614608827823167,1,1,0,1,1
PBI-006455,677,Apartemen,Bogor,901000000,861000000.0,743000000,0.82463929,0.862950058,180,,#DIV/0!,3,Karyawan Tetap,1,92.9,Transfer Manual,15.0,SHM,Lancar,0,0.5062915034435692,1,0,0,1,1
PBI-006456,723,Rumah Tapak,Jakarta Selatan,984000000,982000000.0,810000000,0.823170732,0.824847251,84,,#DIV/0!,2,Wiraswasta,0,35.5,Transfer Manual,,HGB,Lancar,0,0.1945818041968018,0,1,0,0,1
PBI-006457,698,Rumah Tapak,Tangerang (BSD/Serpong),1268000000,978000000.0,1026000000,0.809148265,1.049079755,84,36800000.0,0.331909938,2,Wiraswasta,0,0.0,Auto-Debit,25.0,SHM,Lancar,0,0.27566470299735635,0,0,0,0,0
PBI-006458,684,Ruko-Komersial,Bekasi,1511000000,1156000000.0,1197000000,0.792190602,1.035467128,180,20000000.0,0.3325,2,Karyawan Tetap,1,55.8,Auto-Debit,6.0,SHM,Lancar,0,0.5524416636880422,1,0,0,1,1
PBI-006459,557,Apartemen,Jakarta Selatan,1100000000,1076000000.0,831000000,0.755454545,0.772304833,180,40200000.0,0.114842454,2,Wiraswasta,0,52.3,Virtual Account,2.0,SHM,Lancar,0,0.3895982990542711,0,0,1,1,0
PBI-006460,649,Rumah Tapak,Bekasi,763000000,591000000.0,582000000,0.762778506,0.984771574,180,29700000.0,0.108866442,4,Wiraswasta,2,27.5,Auto-Debit,25.0,HGB,DPK,0,0.5799343602522375,1,1,1,0,0
PBI-006461,822,Tanah Kavling,Bekasi,755000000,561000000.0,602000000,0.797350993,1.073083779,120,50000000.0,0.100333333,0,Wiraswasta,3,37.0,Auto-Debit,3.0,HGB,Lancar,0,0.4331449805044001,0,1,0,0,0
PBI-006462,702,Tanah Kavling,Depok,769000000,750000000.0,558000000,0.725617685,0.744,84,34900000.0,0.190339746,4,Wiraswasta,5,48.9,Transfer Manual,18.0,SHM,Lancar,0,0.44097802708104156,0,0,0,1,0
PBI-006463,759,Tanah Kavling,Bogor,647000000,617000000.0,533000000,0.823802164,0.863857374,120,23500000.0,0.189007092,2,Wiraswasta,2,65.2,Auto-Debit,28.0,SHM,Lancar,0,0.3977005935025407,0,0,0,1,1
PBI-006464,831,Ruko-Komersial,Bekasi,1613000000,1240000000.0,1356000000,0.84066956,1.093548387,180,35800000.0,0.210428305,1,Karyawan Tetap,3,58.9,Auto-Debit,28.0,SHM,Lancar,0,0.476283936727833,0,0,0,1,0
PBI-006465,560,Tanah Kavling,Depok,309000000,,221000000,0.715210356,#DIV/0!,84,39900000.0,0.065938656,2,Wiraswasta,0,51.6,Transfer Manual,3.0,SHM,Lancar,0,0.025347604175927036,0,0,1,1,0
PBI-006466,850,Apartemen,Jakarta Selatan,534000000,509000000.0,376000000,0.70411985,0.73870334,180,21000000.0,0.099470899,1,Karyawan Tetap,1,46.2,Virtual Account,1.0,SHM,Lancar,0,0.13445549303764348,0,0,0,1,1
PBI-006467,743,Apartemen,Tangerang (BSD/Serpong),488000000,404000000.0,352000000,0.721311475,0.871287129,84,18900000.0,0.221718317,2,Wiraswasta,0,93.6,Transfer Manual,14.0,SHM,Lancar,0,0.28160154006628274,0,0,0,1,1
PBI-006468,759,Apartemen,Jakarta Selatan,411000000,395000000.0,335000000,0.815085158,0.848101266,60,35500000.0,0.157276995,2,Karyawan Tetap,8,58.6,Auto-Debit,2.0,SHM,DPK,0,0.5089735575888634,1,0,0,1,0
PBI-006469,603,Ruko-Komersial,Bogor,2389000000,2326000000.0,1711000000,0.716199247,0.735597592,120,32500000.0,0.438717949,2,Profesional,0,72.7,Transfer Manual,5.0,SHM,Lancar,0,0.3299328546514976,0,0,1,1,0
PBI-006470,722,Tanah Kavling,Depok,874000000,842000000.0,661000000,0.756292906,0.785035629,120,34800000.0,0.158285441,1,Karyawan Tetap,0,66.9,Virtual Account,,HGB,Lancar,0,0.21412721617025762,0,1,0,1,0
PBI-006471,592,Apartemen,Depok,412000000,401000000.0,292000000,0.708737864,0.728179551,240,17700000.0,0.06873823,2,Wiraswasta,3,53.8,Auto-Debit,10.0,HGB,Lancar,0,0.5520670300814781,1,1,1,1,1
PBI-006472,673,Rumah Tapak,Depok,646000000,,494000000,0.764705882,#DIV/0!,120,13000000.0,0.316666667,2,Wiraswasta,1,82.3,Auto-Debit,23.0,SHM,Lancar,0,0.17678032793481666,0,0,0,1,1
PBI-006473,689,Ruko-Komersial,Tangerang (BSD/Serpong),2693000000,,2129000000,0.79056814,#DIV/0!,60,17200000.0,2.062984496,1,Profesional,0,26.0,Virtual Account,2.0,HGB,DPK,0,0.8096665094256184,1,1,0,0,1
PBI-006474,640,Tanah Kavling,Bogor,713000000,691000000.0,566000000,0.793828892,0.81910275,240,20900000.0,0.112838915,2,Wiraswasta,3,65.7,Auto-Debit,29.0,SHM,Lancar,0,0.5856069348953294,1,0,1,1,1
PBI-006475,758,Rumah Tapak,Depok,1026000000,994000000.0,798000000,0.777777778,0.802816901,120,26000000.0,0.255769231,3,Karyawan Tetap,1,12.1,Auto-Debit,10.0,SHM,Lancar,0,0.20505943205548677,0,0,0,0,1
PBI-006476,616,Tanah Kavling,Bogor,896000000,852000000.0,753000000,0.840401786,0.883802817,180,24800000.0,0.168682796,0,Profesional,3,46.6,Auto-Debit,27.0,HGB,DPK,0,0.6356376451629916,1,1,1,1,1
PBI-006477,489,Apartemen,Tangerang (BSD/Serpong),1031000000,783000000.0,804000000,0.779825412,1.026819923,120,26600000.0,0.251879699,4,Wiraswasta,3,0.0,Auto-Debit,15.0,HGB,Menunggak,1,0.7811555111724761,1,1,1,0,0
PBI-006478,639,Apartemen,Jakarta Selatan,1137000000,1121000000.0,942000000,0.828496042,0.840321142,240,10800000.0,0.363425926,0,Wiraswasta,1,13.5,Transfer Manual,26.0,SHM,Lancar,0,0.38427333433945965,0,0,1,0,1
PBI-006479,767,Rumah Tapak,Tangerang (BSD/Serpong),1349000000,,1145000000,0.848776872,#DIV/0!,120,50000000.0,0.190833333,2,Profesional,2,34.4,Auto-Debit,20.0,SHM,Lancar,0,0.6418818714872571,1,0,0,0,0
PBI-006480,850,Rumah Tapak,Jakarta Selatan,790000000,759000000.0,580000000,0.734177215,0.764163373,84,,#DIV/0!,4,Karyawan Tetap,4,90.5,Auto-Debit,0.0,HGB,Lancar,0,0.2967830386745999,0,1,0,1,1
PBI-006481,772,Apartemen,Tangerang (BSD/Serpong),937000000,671000000.0,693000000,0.73959445,1.032786885,120,35800000.0,0.161312849,1,Karyawan Tetap,1,40.9,Transfer Manual,6.0,SHM,Lancar,0,0.3851288027124061,0,0,0,0,0
PBI-006482,751,Ruko-Komersial,Tangerang (BSD/Serpong),1276000000,967000000.0,993000000,0.778213166,1.02688728,180,33100000.0,0.166666667,3,Wiraswasta,6,63.4,Transfer Manual,,SHM,Menunggak,1,0.6346485203009165,1,0,0,1,0
PBI-006483,628,Ruko-Komersial,Tangerang (BSD/Serpong),1921000000,1494000000.0,1397000000,0.727225403,0.935073628,84,26700000.0,0.622882112,0,Wiraswasta,0,82.7,Virtual Account,26.0,HGB,DPK,0,0.47381533454041347,0,1,1,1,0
PBI-006484,850,Ruko-Komersial,Jakarta Selatan,868000000,831000000.0,681000000,0.784562212,0.819494585,120,15300000.0,0.370915033,2,Karyawan Tetap,6,39.4,Auto-Debit,1.0,SHM,Lancar,0,0.28900310663425566,0,0,0,0,1
PBI-006485,718,Apartemen,Jakarta Selatan,820000000,810000000.0,658000000,0.802439024,0.812345679,180,12900000.0,0.2833764,2,Wiraswasta,0,88.1,Auto-Debit,30.0,SHM,Lancar,0,0.26517556687642463,0,0,0,1,1
PBI-006486,721,Rumah Tapak,Tangerang (BSD/Serpong),984000000,778000000.0,698000000,0.709349593,0.897172237,84,23500000.0,0.353596758,2,Karyawan Tetap,1,44.0,Transfer Manual,16.0,HGB,Lancar,0,0.3742069846993836,0,1,0,0,1
PBI-006487,713,Rumah Tapak,Bogor,879000000,857000000.0,705000000,0.802047782,0.822637106,240,22800000.0,0.128837719,1,Wiraswasta,1,19.3,Auto-Debit,26.0,SHM,Lancar,0,0.2827219611809328,0,0,0,0,1
PBI-006488,562,Apartemen,Bekasi,487000000,410000000.0,353000000,0.724845996,0.86097561,120,21200000.0,0.138757862,0,Profesional,0,72.5,Auto-Debit,30.0,SHM,DPK,0,0.4970056468294038,0,0,1,1,1
PBI-006489,693,Rumah Tapak,Bekasi,1502000000,1122000000.0,1119000000,0.745006658,0.997326203,120,14300000.0,0.652097902,2,Karyawan Tetap,0,60.7,Transfer Manual,,SHM,Lancar,0,0.3791378273813539,0,0,0,1,1
PBI-006490,536,Apartemen,Depok,863000000,855000000.0,700000000,0.811123986,0.81871345,120,27500000.0,0.212121212,1,Wiraswasta,3,37.5,Auto-Debit,6.0,SHM,Menunggak,1,0.6786595719390895,1,0,1,0,0
PBI-006491,730,Apartemen,Tangerang (BSD/Serpong),1295000000,1036000000.0,938000000,0.724324324,0.905405405,84,22400000.0,0.498511905,2,Wiraswasta,0,21.1,Auto-Debit,12.0,SHM,Lancar,0,0.20892458389804922,0,0,0,0,1
PBI-006492,689,Ruko-Komersial,Bekasi,2639000000,2079000000.0,2058000000,0.779840849,0.98989899,120,29400000.0,0.583333333,3,Karyawan Tetap,0,70.2,Transfer Manual,27.0,SHM,Lancar,0,0.39753529731682097,0,0,0,1,0
PBI-006493,606,Apartemen,Bekasi,635000000,479000000.0,501000000,0.788976378,1.045929019,120,12200000.0,0.342213115,2,Karyawan Tetap,3,17.3,Auto-Debit,11.0,SHM,DPK,0,0.695095081842071,1,0,1,0,1
PBI-006494,756,Tanah Kavling,Jakarta Selatan,553000000,551000000.0,401000000,0.725135624,0.727767695,60,12200000.0,0.547814208,0,Karyawan Tetap,6,0.0,Auto-Debit,,SHM,Lancar,0,0.25859192683056215,0,0,0,0,1
PBI-006495,630,Rumah Tapak,Bogor,1437000000,,1065000000,0.741127349,#DIV/0!,240,45400000.0,0.097742291,3,Wiraswasta,1,74.1,Auto-Debit,2.0,SHM,Lancar,0,0.7005151286823798,1,0,1,1,0
PBI-006496,632,Tanah Kavling,Jakarta Selatan,600000000,592000000.0,475000000,0.791666667,0.802364865,240,11000000.0,0.179924242,2,Karyawan Tetap,1,67.1,Auto-Debit,27.0,SHM,Lancar,0,0.4759162444149218,0,0,1,1,1
PBI-006497,705,Apartemen,Bekasi,1341000000,1140000000.0,1031000000,0.768829232,0.904385965,120,31100000.0,0.276259378,0,Karyawan Tetap,0,62.0,Virtual Account,12.0,SHM,Lancar,0,0.3035387624380678,0,0,0,1,0
PBI-006498,659,Rumah Tapak,Jakarta Selatan,1243000000,,993000000,0.798873693,#DIV/0!,120,30100000.0,0.274916944,3,Karyawan Tetap,5,38.0,Transfer Manual,25.0,SHM,DPK,0,0.6921030693593347,1,0,1,0,0
PBI-006499,680,Apartemen,Jakarta Selatan,1093000000,1080000000.0,905000000,0.82799634,0.837962963,120,32300000.0,0.233488132,4,Karyawan Tetap,0,62.1,Auto-Debit,,SHM,Lancar,0,0.29101020074155104,0,0,0,1,0
PBI-006500,748,Ruko-Komersial,Depok,2531000000,2510000000.0,1823000000,0.720268669,0.726294821,84,31300000.0,0.693366804,3,Wiraswasta,1,26.2,Auto-Debit,,SHM,Lancar,0,0.19147546562794338,0,0,0,0,0
PBI-006501,597,Rumah Tapak,Jakarta Selatan,659000000,633000000.0,468000000,0.71016692,0.739336493,60,31800000.0,0.245283019,5,Wiraswasta,6,49.5,Auto-Debit,16.0,HGB,DPK,0,0.614513784078106,1,1,1,1,0
PBI-006502,590,Apartemen,Jakarta Selatan,1043000000,,834000000,0.799616491,#DIV/0!,120,17600000.0,0.394886364,1,Karyawan Tetap,1,89.5,Virtual Account,17.0,HGB,Lancar,0,0.6211971084607275,1,1,1,1,1
PBI-006503,640,Tanah Kavling,Tangerang (BSD/Serpong),351000000,251000000.0,286000000,0.814814815,1.139442231,60,47100000.0,0.101203114,2,Wiraswasta,0,44.2,Virtual Account,,SHM,Lancar,0,0.5157827535339378,1,0,1,0,0
PBI-006504,655,Rumah Tapak,Jakarta Selatan,839000000,810000000.0,644000000,0.767580453,0.795061728,60,38100000.0,0.281714786,0,Wiraswasta,0,56.9,Auto-Debit,23.0,SHM,Lancar,0,0.28357290595866425,0,0,1,1,0
PBI-006505,715,Apartemen,Jakarta Selatan,634000000,,481000000,0.758675079,#DIV/0!,60,28100000.0,0.285290629,5,Karyawan Tetap,0,11.6,Virtual Account,27.0,SHM,Lancar,0,0.04417345595503865,0,0,0,0,0
PBI-006506,825,Rumah Tapak,Depok,1237000000,1215000000.0,977000000,0.789814066,0.804115226,240,21700000.0,0.187596006,1,Karyawan Tetap,1,33.1,Auto-Debit,21.0,SHM,Lancar,0,0.17191332013926322,0,0,0,0,1
PBI-006507,656,Rumah Tapak,Depok,1597000000,1521000000.0,1250000000,0.782717595,0.821827745,84,27800000.0,0.535286057,4,Profesional,1,39.4,Auto-Debit,18.0,SHM,Lancar,0,0.4016140705732045,0,0,1,0,0
PBI-006508,663,Apartemen,Bogor,546000000,529000000.0,422000000,0.772893773,0.797731569,120,31400000.0,0.111995754,2,Wiraswasta,1,72.6,Auto-Debit,,SHM,Lancar,0,0.43495383042058844,0,0,0,1,0
PBI-006509,605,Rumah Tapak,Bogor,1499000000,1453000000.0,1233000000,0.822548366,0.848589126,120,11400000.0,0.901315789,3,Wiraswasta,0,96.6,Transfer Manual,24.0,SHM,Menunggak,1,0.4657966648172915,0,0,1,1,1
PBI-006510,594,Apartemen,Depok,557000000,539000000.0,404000000,0.725314183,0.749536178,120,18800000.0,0.179078014,5,Karyawan Tetap,0,53.6,Auto-Debit,12.0,HGB,Lancar,0,0.3211588738863859,0,1,1,1,1
PBI-006511,718,Rumah Tapak,Jakarta Selatan,747000000,730000000.0,599000000,0.801874163,0.820547945,84,38900000.0,0.183314971,1,Profesional,2,1.8,Virtual Account,24.0,HGB,Lancar,0,0.29063628081095894,0,1,0,0,0
PBI-006512,663,Ruko-Komersial,Depok,2817000000,2793000000.0,2285000000,0.81114661,0.81811672,240,39200000.0,0.242878401,3,Wiraswasta,6,15.5,Auto-Debit,,HGB,DPK,0,0.5118409801471073,1,1,0,0,0
PBI-006513,766,Rumah Tapak,Bogor,513000000,,428000000,0.834307992,#DIV/0!,84,42300000.0,0.120454801,4,Profesional,0,74.0,Transfer Manual,21.0,SHM,Lancar,0,0.04136895075045542,0,0,0,1,0
PBI-006514,757,Rumah Tapak,Depok,756000000,730000000.0,636000000,0.841269841,0.871232877,240,34300000.0,0.077259475,2,Profesional,1,27.5,Auto-Debit,6.0,SHM,Lancar,0,0.27574316665409176,0,0,0,0,0
PBI-006515,734,Apartemen,Tangerang (BSD/Serpong),637000000,457000000.0,494000000,0.775510204,1.080962801,120,18700000.0,0.220142602,3,Profesional,0,64.5,Auto-Debit,26.0,SHM,Lancar,0,0.377934800146181,0,0,0,1,1
PBI-006516,536,Apartemen,Jakarta Selatan,710000000,699000000.0,543000000,0.764788732,0.776824034,60,38100000.0,0.237532808,2,Profesional,0,54.0,Auto-Debit,9.0,HGB,Lancar,0,0.42746219153134146,0,1,1,1,0
PBI-006517,718,Apartemen,Bogor,800000000,780000000.0,620000000,0.775,0.794871795,240,29300000.0,0.088168373,2,Karyawan Tetap,0,46.1,Virtual Account,,SHM,Lancar,0,0.19699982121912316,0,0,0,1,0
PBI-006518,581,Rumah Tapak,Depok,634000000,603000000.0,513000000,0.809148265,0.850746269,120,45200000.0,0.094579646,1,Profesional,0,52.0,Transfer Manual,14.0,SHM,Lancar,0,0.42046809253262574,0,0,1,1,0
PBI-006519,500,Rumah Tapak,Bogor,1109000000,,779000000,0.702434626,#DIV/0!,240,12800000.0,0.253580729,3,Karyawan Tetap,2,49.6,Auto-Debit,,SHM,DPK,0,0.6996699534055909,1,0,1,1,1
PBI-006520,679,Tanah Kavling,Jakarta Selatan,540000000,529000000.0,392000000,0.725925926,0.741020794,180,36400000.0,0.05982906,1,Profesional,2,11.9,Auto-Debit,5.0,HGB,Lancar,0,0.30572009615941365,0,1,0,0,0
PBI-006521,775,Apartemen,Jakarta Selatan,1087000000,1067000000.0,909000000,0.83624655,0.851921275,84,23400000.0,0.462454212,1,Karyawan Tetap,8,37.9,Transfer Manual,,SHM,DPK,0,0.444795700977792,0,0,0,0,1
PBI-006522,720,Rumah Tapak,Jakarta Selatan,1628000000,1625000000.0,1187000000,0.729115479,0.730461538,240,41900000.0,0.118038982,2,Wiraswasta,8,98.4,Auto-Debit,2.0,SHM,Menunggak,1,0.5375261524384519,1,0,0,1,0
PBI-006523,585,Rumah Tapak,Depok,887000000,864000000.0,651000000,0.733934611,0.753472222,60,20300000.0,0.534482759,2,Karyawan Tetap,1,17.5,Virtual Account,11.0,HGB,Lancar,0,0.39832378137879487,0,1,1,0,1
PBI-006524,850,Rumah Tapak,Jakarta Selatan,1210000000,1197000000.0,1018000000,0.841322314,0.850459482,120,48800000.0,0.173838798,2,Wiraswasta,0,16.7,Virtual Account,1.0,SHM,Lancar,0,0.09045767907798706,0,0,0,0,0
PBI-006525,729,Tanah Kavling,Jakarta Selatan,523000000,520000000.0,389000000,0.743785851,0.748076923,120,13600000.0,0.238357843,2,Karyawan Tetap,1,33.7,Transfer Manual,5.0,SHM,Lancar,0,0.23694402264108502,0,0,0,0,1
PBI-006526,588,Apartemen,Bogor,444000000,428000000.0,330000000,0.743243243,0.771028037,120,11200000.0,0.245535714,1,Karyawan Tetap,4,92.4,Transfer Manual,26.0,SHM,DPK,0,0.6917310591057345,1,0,1,1,1
PBI-006527,486,Apartemen,Jakarta Selatan,1303000000,1253000000.0,1093000000,0.838833461,0.872306464,180,22000000.0,0.276010101,0,Profesional,2,22.3,Transfer Manual,18.0,HGB,DPK,0,0.7150235068857604,1,1,1,0,1
PBI-006528,643,Rumah Tapak,Bogor,1324000000,1265000000.0,1001000000,0.756042296,0.791304348,180,,#DIV/0!,2,Wiraswasta,2,32.9,Auto-Debit,1.0,SHM,Lancar,0,0.4479024556368819,0,0,1,0,1
PBI-006529,493,Apartemen,Bekasi,402000000,285000000.0,311000000,0.773631841,1.09122807,120,22800000.0,0.113669591,2,Karyawan Tetap,2,19.6,Auto-Debit,,SHM,Menunggak,1,0.8135645055543584,1,0,1,0,1
PBI-006530,572,Apartemen,Bogor,675000000,646000000.0,529000000,0.783703704,0.818885449,60,17300000.0,0.509633911,0,Karyawan Tetap,0,31.9,Auto-Debit,20.0,HGB,Lancar,0,0.36716538239568874,0,1,1,0,1
PBI-006531,516,Apartemen,Tangerang (BSD/Serpong),740000000,615000000.0,614000000,0.82972973,0.998373984,60,23200000.0,0.441091954,3,Karyawan Tetap,0,38.0,Virtual Account,5.0,SHM,DPK,0,0.5993918703883596,1,0,1,0,1
