debitur_id,skor_kredit_internal,subsegmen_properti,wilayah_agunan,nilai_agunan_awal,nilai_agunan_kini,plafon_pinjaman,ltv_awal,ltv_kini,tenor_bulan,pendapatan_bulanan,dti_ratio,jumlah_tanggungan,status_pekerjaan,jumlah_tunggakan_historis,utilisasi_kartu_kredit,metode_pembayaran,usia_bangunan_tahun,jenis_sertifikat,status_risiko,flag_gagal_bayar,y_pred_proba (sigmoid),"y_pred (dibulatkan, threshold=0.5)",cluster,flag_skor_kredit,flag_utilisasi,flag_pendapatan
PBI-003998,641,Tanah Kavling,Bekasi,378000000,315000000.0,293000000,0.775132275,0.93015873,180,,#DIV/0!,2,Karyawan Tetap,2,55.7,Virtual Account,4.0,SHM,Lancar,0,0.6809509311325045,1,0,1,1,1
PBI-003999,724,Rumah Tapak,Tangerang (BSD/Serpong),1525000000,1076000000.0,1139000000,0.746885246,1.058550186,180,,#DIV/0!,2,Karyawan Tetap,1,50.4,Auto-Debit,22.0,SHM,DPK,0,0.32272235751435613,0,0,0,1,1
PBI-004000,548,Rumah Tapak,Jakarta Selatan,1353000000,,998000000,0.737620103,#DIV/0!,240,28500000.0,0.145906433,1,Karyawan Tetap,4,59.3,Virtual Account,10.0,SHM,DPK,0,0.7312395249119795,1,0,1,1,0
PBI-004001,585,Apartemen,Tangerang (BSD/Serpong),714000000,580000000.0,540000000,0.756302521,0.931034483,60,33000000.0,0.272727273,5,Wiraswasta,1,0.5,Transfer Manual,7.0,SHM,Lancar,0,0.24217204871898715,0,0,1,0,0
PBI-004002,755,Apartemen,Depok,830000000,828000000.0,678000000,0.81686747,0.81884058,240,30800000.0,0.091720779,3,Karyawan Tetap,0,16.4,Auto-Debit,22.0,SHM,Lancar,0,0.0028703431771955295,0,0,0,0,0
PBI-004003,774,Apartemen,Depok,1292000000,1281000000.0,953000000,0.737616099,0.743950039,120,27800000.0,0.285671463,1,Karyawan Tetap,4,57.2,Transfer Manual,9.0,HGB,Lancar,0,0.07662745653441265,0,1,0,1,0
PBI-004004,623,Tanah Kavling,Jakarta Selatan,548000000,536000000.0,453000000,0.826642336,0.845149254,180,42100000.0,0.059778306,2,Profesional,0,52.8,Auto-Debit,28.0,SHM,Lancar,0,0.051385077437684855,0,0,1,1,0
PBI-004005,733,Ruko-Komersial,Jakarta Selatan,2463000000,2421000000.0,1829000000,0.742590337,0.755472945,240,12600000.0,0.604828042,1,Karyawan Tetap,1,17.5,Auto-Debit,15.0,SHM,Lancar,0,0.013194563829735759,0,0,0,0,1
PBI-004006,792,Rumah Tapak,Bekasi,884000000,695000000.0,699000000,0.790723982,1.005755396,180,27700000.0,0.140192539,4,Wiraswasta,0,47.5,Virtual Account,18.0,SHM,Lancar,0,0.037968522449108276,0,0,0,1,0
PBI-004007,625,Ruko-Komersial,Bekasi,2395000000,1783000000.0,2025000000,0.845511482,1.135726304,84,30300000.0,0.795615276,2,Karyawan Tetap,0,38.3,Auto-Debit,6.0,SHM,DPK,0,0.5382605611749931,1,0,1,0,0
PBI-004008,727,Apartemen,Bekasi,913000000,688000000.0,769000000,0.842278204,1.117732558,120,34000000.0,0.188480392,0,Karyawan Tetap,0,70.3,Virtual Account,9.0,HGB,DPK,0,0.307029935299797,0,1,0,1,0
PBI-004009,624,Rumah Tapak,Depok,1209000000,1179000000.0,925000000,0.76509512,0.784563189,120,29900000.0,0.25780379,1,Karyawan Tetap,4,51.4,Auto-Debit,17.0,SHM,DPK,0,0.4302991384728609,0,0,1,1,0
PBI-004010,545,Rumah Tapak,Jakarta Selatan,1278000000,1226000000.0,908000000,0.710485133,0.740619902,180,29000000.0,0.17394636,2,Karyawan Tetap,0,54.3,Auto-Debit,30.0,SHM,DPK,0,0.05208498963399269,0,0,1,1,0
PBI-004011,660,Ruko-Komersial,Jakarta Selatan,1791000000,1714000000.0,1496000000,0.835287549,0.872812135,180,19100000.0,0.435136707,1,Profesional,0,26.7,Auto-Debit,28.0,SHM,Lancar,0,0.03418016602822315,0,0,0,0,1
PBI-004012,639,Apartemen,Bekasi,913000000,695000000.0,656000000,0.718510405,0.943884892,180,,#DIV/0!,3,Karyawan Tetap,2,36.8,Transfer Manual,4.0,SHM,DPK,0,0.4707422487993425,0,0,1,0,1
PBI-004013,581,Rumah Tapak,Depok,845000000,840000000.0,709000000,0.839053254,0.844047619,240,28800000.0,0.102575231,2,Karyawan Tetap,3,24.1,Auto-Debit,1.0,SHM,Lancar,0,0.4154620199524421,0,0,1,0,0
PBI-004014,631,Tanah Kavling,Jakarta Selatan,891000000,873000000.0,722000000,0.810325477,0.827033219,60,9700000.0,1.240549828,2,Wiraswasta,3,45.5,Virtual Account,19.0,SHM,Lancar,0,0.5619205693541132,1,0,1,1,1
PBI-004015,641,Rumah Tapak,Tangerang (BSD/Serpong),1678000000,1267000000.0,1410000000,0.840286055,1.112865036,120,43700000.0,0.268878719,2,Wiraswasta,2,44.9,Transfer Manual,7.0,SHM,Menunggak,1,0.8458821372028791,1,0,1,0,0
PBI-004016,684,Apartemen,Bekasi,980000000,824000000.0,784000000,0.8,0.951456311,120,45200000.0,0.144542773,4,Wiraswasta,2,62.4,Transfer Manual,6.0,SHM,DPK,0,0.6657455454617323,1,0,0,1,0
PBI-004017,748,Rumah Tapak,Bogor,545000000,,463000000,0.849541284,#DIV/0!,60,40300000.0,0.191480562,4,Profesional,2,75.6,Auto-Debit,13.0,SHM,Lancar,0,0.07028623192580784,0,0,0,1,0
PBI-004018,748,Apartemen,Bogor,585000000,557000000.0,450000000,0.769230769,0.807899461,120,48200000.0,0.07780083,2,Wiraswasta,3,43.5,Auto-Debit,17.0,SHM,Lancar,0,0.04917562581537551,0,0,0,0,0
PBI-004019,653,Rumah Tapak,Bekasi,1610000000,,1207000000,0.749689441,#DIV/0!,120,25800000.0,0.389857881,4,Karyawan Tetap,0,0.0,Virtual Account,25.0,SHM,Lancar,0,0.09664593593110014,0,0,1,0,1
PBI-004020,614,Tanah Kavling,Jakarta Selatan,858000000,851000000.0,651000000,0.758741259,0.764982374,120,21900000.0,0.247716895,5,Profesional,0,78.9,Auto-Debit,22.0,HGB,Lancar,0,0.08852634181976296,0,1,1,1,1
PBI-004021,774,Rumah Tapak,Bekasi,710000000,556000000.0,534000000,0.752112676,0.960431655,84,47700000.0,0.133273435,4,Wiraswasta,0,61.5,Auto-Debit,17.0,HGB,Lancar,0,0.04081643304398072,0,1,0,1,0
PBI-004022,652,Rumah Tapak,Jakarta Selatan,1455000000,,1106000000,0.760137457,#DIV/0!,120,19500000.0,0.472649573,0,Karyawan Tetap,2,23.8,Auto-Debit,,HGB,Lancar,0,0.2100155722221885,0,1,1,0,1
PBI-004023,609,Rumah Tapak,Depok,1310000000,1309000000.0,1091000000,0.832824427,0.833460657,180,14900000.0,0.406785981,1,Karyawan Tetap,0,100.0,Virtual Account,13.0,HGB,DPK,0,0.42382688987617656,0,1,1,1,1
PBI-004024,674,Apartemen,Depok,734000000,720000000.0,579000000,0.788828338,0.804166667,240,32700000.0,0.073776758,0,Karyawan Tetap,0,47.1,Auto-Debit,20.0,SHM,Lancar,0,0.01762151272013321,0,0,0,1,0
PBI-004025,505,Apartemen,Depok,880000000,851000000.0,712000000,0.809090909,0.83666275,180,21900000.0,0.180618975,3,Karyawan Tetap,6,29.3,Auto-Debit,21.0,SHM,Menunggak,1,0.8104204078688526,1,0,1,0,1
PBI-004026,620,Tanah Kavling,Depok,706000000,,525000000,0.743626062,#DIV/0!,120,14400000.0,0.303819444,1,Karyawan Tetap,0,34.2,Transfer Manual,9.0,SHM,Lancar,0,0.009802391914299208,0,0,1,0,1
PBI-004027,614,Rumah Tapak,Bekasi,632000000,464000000.0,536000000,0.848101266,1.155172414,120,28600000.0,0.156177156,1,Karyawan Tetap,4,69.9,Virtual Account,15.0,SHM,Menunggak,1,0.973968185454231,1,0,1,1,0
PBI-004028,593,Apartemen,Jakarta Selatan,608000000,601000000.0,451000000,0.741776316,0.750415973,60,44700000.0,0.168158091,1,Profesional,2,30.0,Auto-Debit,17.0,HGB,Lancar,0,0.11591627281998054,0,1,1,0,0
PBI-004029,692,Apartemen,Depok,437000000,430000000.0,316000000,0.723112128,0.734883721,60,,#DIV/0!,2,Profesional,0,8.1,Auto-Debit,14.0,SHM,Lancar,0,0.0016738875290467617,0,0,0,0,1
PBI-004030,752,Rumah Tapak,Bekasi,1673000000,1291000000.0,1366000000,0.81649731,1.0580945,240,,#DIV/0!,2,Wiraswasta,0,76.6,Auto-Debit,,SHM,Lancar,0,0.21312781979350706,0,0,0,1,1
PBI-004031,804,Ruko-Komersial,Depok,2063000000,,1704000000,0.82598158,#DIV/0!,240,28500000.0,0.249122807,3,Profesional,3,44.5,Auto-Debit,19.0,SHM,Lancar,0,0.28386672118166806,0,0,0,0,0
PBI-004032,618,Ruko-Komersial,Bekasi,1952000000,1415000000.0,1482000000,0.759221311,1.047349823,60,29300000.0,0.843003413,0,Karyawan Tetap,4,32.5,Auto-Debit,25.0,SHM,Menunggak,1,0.8649113465140869,1,0,1,0,0
PBI-004033,636,Apartemen,Jakarta Selatan,1177000000,1167000000.0,919000000,0.780798641,0.787489289,240,43100000.0,0.088843774,5,Profesional,0,67.6,Auto-Debit,15.0,SHM,Lancar,0,0.04055002614635772,0,0,1,1,0
PBI-004034,602,Tanah Kavling,Bogor,893000000,880000000.0,681000000,0.762597984,0.773863636,180,42600000.0,0.088810642,0,Wiraswasta,2,48.2,Auto-Debit,,SHM,Lancar,0,0.20714810854232005,0,0,1,1,0
PBI-004035,706,Rumah Tapak,Jakarta Selatan,724000000,703000000.0,539000000,0.744475138,0.766714083,240,,#DIV/0!,5,Karyawan Tetap,1,37.1,Auto-Debit,24.0,HGB,Lancar,0,0.020078226667614663,0,1,0,0,1
PBI-004036,501,Rumah Tapak,Bogor,673000000,669000000.0,553000000,0.821693908,0.826606876,120,19000000.0,0.24254386,1,Karyawan Tetap,5,38.7,Auto-Debit,,SHM,Menunggak,1,0.8607891037702208,1,0,1,0,1
PBI-004037,627,Rumah Tapak,Bogor,883000000,855000000.0,718000000,0.813137033,0.839766082,84,11600000.0,0.736863711,4,Karyawan Tetap,2,54.3,Virtual Account,30.0,SHM,DPK,0,0.5469149975418159,1,0,1,1,1
PBI-004038,685,Apartemen,Depok,1394000000,1328000000.0,1077000000,0.772596844,0.810993976,120,27300000.0,0.328754579,4,Karyawan Tetap,0,73.3,Auto-Debit,13.0,SHM,Lancar,0,0.04915170879165277,0,0,0,1,0
PBI-004039,607,Tanah Kavling,Depok,547000000,528000000.0,420000000,0.767824497,0.795454545,120,23100000.0,0.151515152,2,Karyawan Tetap,2,56.1,Auto-Debit,26.0,SHM,Lancar,0,0.3361623980421062,0,0,1,1,1
PBI-004040,624,Apartemen,Tangerang (BSD/Serpong),1273000000,927000000.0,926000000,0.727415554,0.998921251,180,15400000.0,0.334054834,3,Karyawan Tetap,1,89.5,Auto-Debit,0.0,SHM,Menunggak,1,0.8322549856387953,1,0,1,1,1
PBI-004041,744,Apartemen,Bogor,623000000,609000000.0,496000000,0.796147673,0.814449918,240,33700000.0,0.06132542,3,Karyawan Tetap,0,11.0,Auto-Debit,7.0,SHM,Lancar,0,0.0018179790460016853,0,0,0,0,0
PBI-004042,655,Ruko-Komersial,Bekasi,1886000000,,1582000000,0.838812301,#DIV/0!,180,25800000.0,0.340654608,3,Karyawan Tetap,2,22.1,Transfer Manual,4.0,SHM,DPK,0,0.895592267132608,1,0,1,0,1
PBI-004043,762,Rumah Tapak,Tangerang (BSD/Serpong),666000000,533000000.0,538000000,0.807807808,1.009380863,120,50000000.0,0.089666667,2,Profesional,6,0.1,Virtual Account,12.0,SHM,DPK,0,0.16975117425185385,0,0,0,0,0
PBI-004044,799,Ruko-Komersial,Tangerang (BSD/Serpong),1708000000,1283000000.0,1325000000,0.775761124,1.032735776,180,,#DIV/0!,1,Karyawan Tetap,3,34.2,Auto-Debit,29.0,SHM,DPK,0,0.2760518197200607,0,0,0,0,1
PBI-004045,705,Rumah Tapak,Bekasi,841000000,649000000.0,594000000,0.706302021,0.915254237,120,14300000.0,0.346153846,2,Karyawan Tetap,2,87.0,Virtual Account,0.0,SHM,DPK,0,0.6708198965143453,1,0,0,1,1
PBI-004046,635,Rumah Tapak,Bekasi,1214000000,946000000.0,1019000000,0.83937397,1.077167019,240,19500000.0,0.217735043,0,Wiraswasta,0,60.9,Transfer Manual,27.0,HGB,Lancar,0,0.5511621451834263,1,1,1,1,1
PBI-004047,794,Tanah Kavling,Bekasi,768000000,641000000.0,573000000,0.74609375,0.893915757,84,50000000.0,0.136428571,1,Profesional,0,65.3,Auto-Debit,22.0,SHM,Lancar,0,0.027796628729707045,0,0,0,1,0
PBI-004048,445,Apartemen,Tangerang (BSD/Serpong),1432000000,1073000000.0,1067000000,0.745111732,0.994408201,180,,#DIV/0!,5,Karyawan Tetap,2,53.2,Auto-Debit,20.0,SHM,Menunggak,1,0.9718538272717896,1,0,1,1,1
PBI-004049,528,Tanah Kavling,Bogor,470000000,453000000.0,362000000,0.770212766,0.799116998,84,18400000.0,0.234213251,2,Profesional,0,28.3,Transfer Manual,6.0,HGB,Lancar,0,0.07555539778702128,0,1,1,0,1
PBI-004050,725,Apartemen,Jakarta Selatan,1217000000,1205000000.0,930000000,0.764174199,0.771784232,120,21500000.0,0.360465116,3,Karyawan Tetap,2,82.2,Virtual Account,30.0,SHM,Lancar,0,0.19511326551617764,0,0,0,1,1
PBI-004051,850,Ruko-Komersial,Bogor,2748000000,2644000000.0,2320000000,0.844250364,0.877458396,180,19200000.0,0.671296296,1,Karyawan Tetap,0,31.4,Auto-Debit,26.0,SHM,Lancar,0,0.004201382338819413,0,0,0,0,1
PBI-004052,718,Apartemen,Depok,537000000,513000000.0,389000000,0.724394786,0.7582846,180,28800000.0,0.07503858,3,Karyawan Tetap,0,40.7,Auto-Debit,29.0,SHM,Lancar,0,0.0038037724377699925,0,0,0,0,0
PBI-004053,676,Rumah Tapak,Depok,1262000000,1251000000.0,1014000000,0.803486529,0.810551559,84,14500000.0,0.832512315,2,Wiraswasta,0,92.8,Virtual Account,6.0,HGB,Lancar,0,0.17725319590853353,0,1,0,1,1
PBI-004054,620,Tanah Kavling,Tangerang (BSD/Serpong),667000000,522000000.0,478000000,0.716641679,0.915708812,180,23400000.0,0.11348528,3,Karyawan Tetap,0,58.8,Auto-Debit,19.0,HGB,DPK,0,0.18582234598924643,0,1,1,1,1
PBI-004055,707,Rumah Tapak,Depok,854000000,817000000.0,633000000,0.741217799,0.774785802,84,,#DIV/0!,2,Wiraswasta,2,66.9,Transfer Manual,0.0,SHM,Lancar,0,0.13180765436054498,0,0,0,1,1
PBI-004056,758,Ruko-Komersial,Jakarta Selatan,850000000,,687000000,0.808235294,#DIV/0!,240,28600000.0,0.100087413,5,Karyawan Tetap,1,33.5,Auto-Debit,15.0,HGB,Lancar,0,0.011848469089230271,0,1,0,0,0
PBI-004057,724,Ruko-Komersial,Depok,1365000000,1309000000.0,1120000000,0.820512821,0.855614973,180,,#DIV/0!,1,Wiraswasta,0,10.5,Auto-Debit,,SHM,Lancar,0,0.005199448773233889,0,0,0,0,1
PBI-004058,665,Ruko-Komersial,Jakarta Selatan,2086000000,2063000000.0,1607000000,0.770373921,0.778962676,60,13800000.0,1.940821256,2,Karyawan Tetap,0,11.6,Auto-Debit,23.0,HGB,Lancar,0,0.01090826059453107,0,1,0,0,1
PBI-004059,748,Tanah Kavling,Bogor,418000000,417000000.0,342000000,0.818181818,0.820143885,84,,#DIV/0!,1,Karyawan Tetap,1,29.5,Transfer Manual,12.0,SHM,Lancar,0,0.027115757371924946,0,0,0,0,1
PBI-004060,686,Rumah Tapak,Bogor,874000000,871000000.0,734000000,0.839816934,0.842709529,84,9400000.0,0.9295846,1,Wiraswasta,3,38.0,Auto-Debit,1.0,HGB,Lancar,0,0.40613648628526594,0,1,0,0,1
PBI-004061,703,Apartemen,Bekasi,1179000000,830000000.0,991000000,0.840542833,1.193975904,84,50000000.0,0.235952381,2,Wiraswasta,1,44.8,Transfer Manual,19.0,SHM,DPK,0,0.566310954318377,1,0,0,0,0
PBI-004062,743,Apartemen,Jakarta Selatan,838000000,831000000.0,630000000,0.751789976,0.758122744,180,18200000.0,0.192307692,1,Karyawan Tetap,0,50.6,Auto-Debit,18.0,SHM,Lancar,0,0.0059821631359740415,0,0,0,1,1
PBI-004063,581,Apartemen,Depok,472000000,452000000.0,352000000,0.745762712,0.778761062,84,15300000.0,0.273887333,0,Profesional,1,47.8,Auto-Debit,20.0,SHM,DPK,0,0.22409173939810442,0,0,1,1,1
PBI-004064,658,Apartemen,Bekasi,839000000,673000000.0,679000000,0.809296782,1.008915305,120,43600000.0,0.129778287,3,Wiraswasta,0,61.7,Auto-Debit,7.0,HGB,Lancar,0,0.29383996567683995,0,1,1,1,0
PBI-004065,670,Rumah Tapak,Bogor,1800000000,1796000000.0,1437000000,0.798333333,0.800111359,84,12500000.0,1.368571429,2,Karyawan Tetap,4,51.9,Transfer Manual,10.0,HGB,Lancar,0,0.5209462701964074,1,1,0,1,1
PBI-004066,558,Apartemen,Jakarta Selatan,687000000,679000000.0,521000000,0.758369723,0.76730486,180,44800000.0,0.064608135,3,Profesional,0,69.9,Virtual Account,2.0,SHM,Lancar,0,0.08238474770742936,0,0,1,1,0
PBI-004067,567,Apartemen,Jakarta Selatan,692000000,675000000.0,508000000,0.734104046,0.752592593,180,37200000.0,0.075866189,2,Wiraswasta,0,55.9,Auto-Debit,25.0,HGB,Lancar,0,0.04040536069480936,0,1,1,1,0
PBI-004068,607,Apartemen,Bogor,587000000,584000000.0,465000000,0.792163543,0.796232877,180,12900000.0,0.200258398,3,Karyawan Tetap,0,48.6,Auto-Debit,18.0,SHM,Lancar,0,0.06595545296702145,0,0,1,1,1
PBI-004069,749,Ruko-Komersial,Depok,1398000000,,1069000000,0.764663805,#DIV/0!,240,14600000.0,0.305079909,1,Karyawan Tetap,1,28.3,Virtual Account,7.0,HGB,Lancar,0,0.03952741747051653,0,1,0,0,1
PBI-004070,643,Rumah Tapak,Bogor,1247000000,1191000000.0,898000000,0.720128308,0.753988245,120,38100000.0,0.196412948,0,Wiraswasta,2,58.6,Auto-Debit,7.0,SHM,Lancar,0,0.14644587675836662,0,0,1,1,0
PBI-004071,671,Rumah Tapak,Bekasi,1754000000,1452000000.0,1396000000,0.795895097,0.961432507,84,28400000.0,0.585177733,2,Karyawan Tetap,1,13.2,Auto-Debit,18.0,SHM,Lancar,0,0.28609637012004513,0,0,0,0,0
PBI-004072,686,Tanah Kavling,Depok,665000000,640000000.0,535000000,0.804511278,0.8359375,240,,#DIV/0!,2,Karyawan Tetap,8,76.3,Auto-Debit,30.0,SHM,DPK,0,0.6455836288663304,1,0,0,1,1
PBI-004073,714,Apartemen,Tangerang (BSD/Serpong),851000000,665000000.0,642000000,0.75440658,0.965413534,60,31700000.0,0.337539432,4,Karyawan Tetap,0,70.4,Virtual Account,25.0,SHM,Lancar,0,0.1698814215266982,0,0,0,1,0
PBI-004074,703,Tanah Kavling,Tangerang (BSD/Serpong),534000000,375000000.0,440000000,0.823970037,1.173333333,240,17500000.0,0.104761905,3,Wiraswasta,0,38.6,Virtual Account,,HGB,DPK,0,0.16621788942957785,0,1,0,0,1
PBI-004075,666,Rumah Tapak,Depok,531000000,530000000.0,378000000,0.711864407,0.713207547,84,24400000.0,0.18442623,4,Karyawan Tetap,2,35.1,Auto-Debit,3.0,HGB,Lancar,0,0.050905278292490426,0,1,0,0,1
PBI-004076,648,Apartemen,Tangerang (BSD/Serpong),403000000,314000000.0,312000000,0.774193548,0.993630573,180,31900000.0,0.054336468,3,Profesional,0,68.9,Transfer Manual,3.0,HGB,Lancar,0,0.263956779767732,0,1,1,1,0
PBI-004077,753,Rumah Tapak,Bekasi,1536000000,1240000000.0,1296000000,0.84375,1.04516129,120,19900000.0,0.542713568,5,Karyawan Tetap,7,43.6,Virtual Account,24.0,SHM,Menunggak,1,0.8429180006639542,1,0,0,0,1
PBI-004078,618,Ruko-Komersial,Bekasi,1878000000,1392000000.0,1368000000,0.728434505,0.982758621,240,21700000.0,0.262672811,3,Karyawan Tetap,3,67.5,Auto-Debit,0.0,HGB,Menunggak,1,0.8723996835224497,1,1,1,1,1
PBI-004079,776,Rumah Tapak,Depok,543000000,540000000.0,394000000,0.725598527,0.72962963,180,23400000.0,0.09354226,3,Wiraswasta,2,71.5,Auto-Debit,13.0,SHM,Lancar,0,0.03642322905730459,0,0,0,1,1
PBI-004080,611,Tanah Kavling,Jakarta Selatan,472000000,,357000000,0.756355932,#DIV/0!,84,16900000.0,0.25147929,1,Wiraswasta,2,26.1,Auto-Debit,6.0,HGB,Lancar,0,0.024306952462762012,0,1,1,0,1
PBI-004081,636,Apartemen,Depok,792000000,754000000.0,586000000,0.73989899,0.777188329,180,22200000.0,0.146646647,1,Karyawan Tetap,3,7.6,Auto-Debit,25.0,SHM,Lancar,0,0.06038849339876773,0,0,1,0,1
PBI-004082,720,Apartemen,Jakarta Selatan,1262000000,1233000000.0,925000000,0.73296355,0.750202758,84,23800000.0,0.462685074,1,Karyawan Tetap,2,42.4,Transfer Manual,15.0,SHM,Lancar,0,0.05266552284359426,0,0,0,0,1
PBI-004083,850,Apartemen,Tangerang (BSD/Serpong),878000000,686000000.0,740000000,0.842824601,1.078717201,84,34100000.0,0.258343807,0,Karyawan Tetap,0,67.3,Auto-Debit,18.0,HGB,Lancar,0,0.07039528798642515,0,1,0,1,0
PBI-004084,495,Apartemen,Depok,1268000000,1237000000.0,953000000,0.751577287,0.770412288,60,29300000.0,0.542093288,1,Wiraswasta,1,43.7,Auto-Debit,,HGB,Lancar,0,0.4775001539933666,0,1,1,0,0
PBI-004085,734,Apartemen,Jakarta Selatan,1097000000,1074000000.0,778000000,0.709206928,0.724394786,84,19600000.0,0.472546161,1,Karyawan Tetap,0,70.6,Auto-Debit,11.0,SHM,Lancar,0,0.010372179085635808,0,0,0,1,1
PBI-004086,700,Tanah Kavling,Jakarta Selatan,320000000,,267000000,0.834375,#DIV/0!,180,38000000.0,0.039035088,0,Wiraswasta,2,16.7,Transfer Manual,30.0,SHM,Lancar,0,0.003067087774841485,0,0,0,0,0
PBI-004087,621,Apartemen,Jakarta Selatan,1466000000,1432000000.0,1125000000,0.76739427,0.785614525,240,12900000.0,0.363372093,0,Wiraswasta,0,0.0,Transfer Manual,23.0,SHM,Lancar,0,0.0074554574147392945,0,0,1,0,1
PBI-004088,691,Rumah Tapak,Tangerang (BSD/Serpong),736000000,,596000000,0.809782609,#DIV/0!,180,15400000.0,0.215007215,2,Karyawan Tetap,0,46.9,Transfer Manual,26.0,SHM,DPK,0,0.10491336239379764,0,0,0,1,1
PBI-004089,558,Rumah Tapak,Bogor,858000000,853000000.0,648000000,0.755244755,0.759671747,180,21300000.0,0.169014085,1,Karyawan Tetap,0,19.1,Virtual Account,7.0,HGB,Lancar,0,0.025085528915119636,0,1,1,0,1
PBI-004090,593,Tanah Kavling,Jakarta Selatan,786000000,775000000.0,660000000,0.839694656,0.851612903,180,21600000.0,0.169753086,1,Karyawan Tetap,5,33.5,Auto-Debit,4.0,HGB,DPK,0,0.6059677330599571,1,1,1,0,1
PBI-004091,696,Tanah Kavling,Depok,414000000,410000000.0,308000000,0.743961353,0.751219512,240,23300000.0,0.055078684,5,Karyawan Tetap,2,40.6,Transfer Manual,,SHM,Lancar,0,0.04658801703710522,0,0,0,0,1
PBI-004092,574,Ruko-Komersial,Bekasi,1682000000,1292000000.0,1345000000,0.799643282,1.041021672,120,31400000.0,0.356953291,0,Wiraswasta,1,71.3,Transfer Manual,3.0,SHM,Menunggak,1,0.9171380609613858,1,0,1,1,0
PBI-004093,673,Tanah Kavling,Tangerang (BSD/Serpong),819000000,696000000.0,675000000,0.824175824,0.969827586,180,15200000.0,0.246710526,0,Wiraswasta,0,64.1,Auto-Debit,13.0,HGB,Lancar,0,0.37443456131723074,0,1,0,1,1
PBI-004094,604,Ruko-Komersial,Bogor,2202000000,2101000000.0,1620000000,0.735694823,0.771061399,84,38800000.0,0.497054492,3,Wiraswasta,0,33.9,Auto-Debit,18.0,SHM,Lancar,0,0.02644517984319548,0,0,1,0,0
PBI-004095,621,Tanah Kavling,Bekasi,481000000,371000000.0,395000000,0.821205821,1.064690027,120,28900000.0,0.113898501,1,Karyawan Tetap,3,73.7,Auto-Debit,11.0,SHM,Menunggak,1,0.9429843081112274,1,0,1,1,0
PBI-004096,751,Ruko-Komersial,Tangerang (BSD/Serpong),2217000000,1586000000.0,1815000000,0.818673884,1.144388398,84,,#DIV/0!,2,Profesional,1,98.2,Virtual Account,9.0,HGB,DPK,0,0.7967664901863601,1,1,0,1,1
PBI-004097,561,Apartemen,Jakarta Selatan,1294000000,1272000000.0,1093000000,0.844667697,0.85927673,60,23300000.0,0.781831187,3,Karyawan Tetap,0,45.5,Transfer Manual,15.0,HGB,Lancar,0,0.23832481393169086,0,1,1,0,1
PBI-004098,657,Rumah Tapak,Jakarta Selatan,1025000000,1017000000.0,859000000,0.83804878,0.844641101,60,28800000.0,0.497106481,2,Karyawan Tetap,1,76.8,Transfer Manual,14.0,SHM,Lancar,0,0.4189932246628062,0,0,1,1,0
PBI-004099,701,Rumah Tapak,Bekasi,1243000000,1021000000.0,943000000,0.758648431,0.92360431,240,36500000.0,0.107648402,4,Wiraswasta,0,97.7,Auto-Debit,10.0,SHM,Lancar,0,0.2492886856585701,0,0,0,1,0
PBI-004100,682,Rumah Tapak,Jakarta Selatan,1784000000,1742000000.0,1407000000,0.78867713,0.807692308,60,33700000.0,0.695845697,3,Profesional,1,63.4,Virtual Account,10.0,SHM,Lancar,0,0.1699004458520231,0,0,0,1,0
PBI-004101,610,Apartemen,Tangerang (BSD/Serpong),1461000000,1233000000.0,1225000000,0.838466804,0.99351176,180,24600000.0,0.2766486,2,Karyawan Tetap,1,37.9,Auto-Debit,29.0,SHM,DPK,0,0.7443665211459906,1,0,1,0,1
PBI-004102,691,Rumah Tapak,Bekasi,1162000000,851000000.0,814000000,0.700516351,0.956521739,240,47800000.0,0.07095537,3,Wiraswasta,4,58.6,Transfer Manual,15.0,SHM,DPK,0,0.5086082904715925,1,0,0,1,0
PBI-004103,572,Tanah Kavling,Tangerang (BSD/Serpong),358000000,262000000.0,284000000,0.793296089,1.083969466,120,24900000.0,0.095046854,1,Profesional,7,22.2,Virtual Account,0.0,SHM,Menunggak,1,0.9114649372236571,1,0,1,0,1
PBI-004104,619,Apartemen,Jakarta Selatan,1171000000,1130000000.0,858000000,0.732707088,0.759292035,180,39500000.0,0.120675105,1,Wiraswasta,0,28.6,Auto-Debit,4.0,HGB,Lancar,0,0.009310164934338219,0,1,1,0,0
PBI-004105,795,Ruko-Komersial,Bekasi,1391000000,995000000.0,1128000000,0.81092739,1.133668342,120,37100000.0,0.253369272,3,Karyawan Tetap,2,35.1,Transfer Manual,7.0,HGB,Lancar,0,0.2752641369474682,0,1,0,0,0
PBI-004106,714,Ruko-Komersial,Depok,2273000000,2211000000.0,1863000000,0.819621645,0.842605156,120,48000000.0,0.3234375,4,Profesional,4,45.9,Auto-Debit,26.0,HGB,Lancar,0,0.26775836690064336,0,1,0,1,0
PBI-004107,660,Tanah Kavling,Bogor,511000000,499000000.0,412000000,0.806262231,0.825651303,240,21300000.0,0.080594679,1,Wiraswasta,1,52.2,Auto-Debit,29.0,SHM,Lancar,0,0.12400826702112337,0,0,0,1,1
PBI-004108,698,Tanah Kavling,Jakarta Selatan,731000000,712000000.0,621000000,0.849521204,0.872191011,60,14200000.0,0.728873239,2,Wiraswasta,0,20.9,Transfer Manual,,SHM,Lancar,0,0.02374342683188844,0,0,0,0,1
